,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Rating
0,1.0138096904679517,-2.0940028052958444,1.7818609163395713,-0.7109913160731256,-0.30956303189064194,-0.15406313574469924,-0.6064611764423468,0.0702177935778484,0.05074928096854219,0.1177440496771851,0.01326299432419271,-0.8340157416417812,-0.469913267728638,-0.6158495320728464,0.5638150930927408,-0.7295005337071748,-0.0537429309585035,-0.036020689725645205,-1.4369402948512409,0.05196920866654924,0.4569686425824896,-0.34263939323451215,-0.06617646133662936,-2.65597821217772,-1.1414201153994519,-0.15058559702265684,-0.2640873725543202,5.361738957018765,8.681719736418737,4.382610974727582,-0.8899671871302455,4.1
1,0.9271684734575126,-2.127112833218069,1.8603923071591426,-0.7692425516617818,-0.24622812005189096,-0.1199495844625975,-0.6103422004986969,0.07461669848662514,0.04866731206057416,0.11553656413613646,0.01460903473919119,-0.8328970359850448,-0.4709749301562869,-0.6180924941763023,0.5657229840984997,-0.7302219440026312,-0.05706990755694226,-0.034577559205720414,-1.4366221269685215,0.05263304637610259,0.4546167053128113,-0.341877237744138,-0.06550016185462693,-2.6584148261291567,-1.139893352712112,-0.15194804661882608,-0.264655246203168,5.363924426701216,8.682968039122391,4.381107726247353,-0.8890965311623669,3.9
2,0.8715874734754266,-2.0783318182471158,1.9999671494569407,-0.8083730457266864,-0.16888101387532628,-0.06233923781104895,-0.6095448466383425,0.07909883702509671,0.04369807769230685,0.11462443132800909,0.01614906421726413,-0.8291483035716309,-0.47155589285304134,-0.6200176834225526,0.5661900458341106,-0.7302320528829839,-0.06143517516311882,-0.031323031980920506,-1.4335655472763378,0.053572105324028396,0.4544720303334994,-0.3396643071349331,-0.06386165367085514,-2.65973992856411,-1.1394791220247347,-0.15356150123774323,-0.2656720570650056,5.365444809905542,8.68567583167922,4.379056974994991,-0.8875068042732479,4.7
3,2.279558372145801,-1.0387956415583819,1.048400994626146,-1.479499842417141,0.6099760354310402,0.15731089679547436,-0.5350960947269505,0.07731829253508544,0.12239540828828838,0.13714050506283795,-0.0026722551097434896,-0.8123083589928258,-0.43360509775926026,-0.6153299771792741,0.5395581516952401,-0.680663971751866,-0.028270181659365092,-0.04945753296823403,-1.3703581625004908,0.05335967981945038,0.501150517113798,-0.33341324838090786,-0.07069758806023425,-2.6459540210135963,-1.1506395269188627,-0.15408797698933974,-0.26555055696938945,5.36730371170277,8.678239160605779,4.371849156467006,-0.8905976623390753,4.5
4,0.7286397255646417,-2.2146734776062176,2.025841353652176,-0.9029836862666872,-0.10654580592587924,-0.048673924639649424,-0.6203458303824095,0.0850794234719034,0.0425614206485235,0.11044736354689022,0.017770398326309198,-0.8304378331167589,-0.4739736444556363,-0.623672034564267,0.5699399780387681,-0.7327771537266732,-0.06507625045880247,-0.03163872603388209,-1.4367459139610188,0.053887101262469136,0.4487471414391219,-0.34021933273836746,-0.06402863493888432,-2.6640583003590894,-1.1360047514637595,-0.1549611037003175,-0.2658600905041263,5.369026498074493,8.685528132474442,4.377747435182237,-0.8872620456207364,4.3
5,0.777639106075711,-2.1944942042186364,1.9832130609101137,-0.8699815213083151,-0.141719159840289,-0.06706713859415715,-0.6179870779993184,0.0825137529069728,0.04399389446337744,0.11169721117182983,0.016990864429451854,-0.8310759683326637,-0.4732776699528506,-0.6223249378852239,0.5688931032766066,-0.7322191007315335,-0.06311246557944623,-0.03241008074023772,-1.436802543786322,0.05355319193733935,0.4501485734059735,-0.3406484951913975,-0.06440703051871981,-2.6626718580144013,-1.136930279140088,-0.1542034449205563,-0.26555034189310245,5.3677735650569876,8.684858669388621,4.378591564084269,-0.8877350109850771,4.4
6,1.0139197508402507,-2.093662569368249,1.7821299814122762,-0.710909349986768,-0.30950618983970624,-0.15392871100938474,-0.6064267019070726,0.07020100091286935,0.050790196441058436,0.11774752866639308,0.013258906432101694,-0.8340153791660999,-0.4698962911886619,-0.6158343288215601,0.5638172259590257,-0.7294748149088307,-0.05372729778692613,-0.03601318552518828,-1.4369181328251472,0.051975569627337265,0.45698442870424244,-0.34263853802850863,-0.06617559511121651,-2.6559735361360457,-1.1414326479050672,-0.15058661018661812,-0.26408908151207755,5.36173352796188,8.681725767982766,4.382610947324082,-0.889964224888315,3.8
7,1.203788020624763,-1.988739502163612,1.6512184420621878,-0.5840096423086285,-0.43140364041125223,-0.2120729243456048,-0.5963415992940805,0.061257021118973534,0.05388330810146908,0.12281227720099615,0.010601292189694722,-0.8351094387686634,-0.467464026829127,-0.6110874119213218,0.5593167982867173,-0.7275952227674501,-0.04738590261130718,-0.03810159597981631,-1.4362561905714948,0.05077764592765718,0.4627963741034165,-0.34353346936741463,-0.06711416304440215,-2.6505216378222913,-1.1450716920940816,-0.14794108736018738,-0.2631448642114201,5.356986598377533,8.679869667328155,4.3854135778365695,-0.8913968397136257,4.1
8,1.2673653936424207,-1.972385874784655,1.5830716990152385,-0.5404987716320689,-0.48274117394183974,-0.24022015197018987,-0.5932975876121019,0.05717200112949167,0.057790069641916304,0.12432111833999412,0.00934436841010518,-0.8366812549518866,-0.4661400053444855,-0.6088584608031522,0.5582873396672396,-0.7262800637392706,-0.04392637065005959,-0.039445914358044176,-1.4364319069310343,0.050415980903983304,0.4646232901874324,-0.34449023490376,-0.06787167062277717,-2.6487398846364134,-1.1464275087712892,-0.14684262962646438,-0.2626413960002955,5.355253935766644,8.678718928567761,4.386738313703199,-0.8921645153637471,4.4
9,0.7334393017187478,-2.2136612040528916,2.0204506964296858,-0.8997454360360856,-0.11047380777577095,-0.050998449502643456,-0.6201787798968905,0.08482725706478698,0.04268704684526044,0.11056461959300172,0.017691058317072097,-0.8305286855562751,-0.4739251598429623,-0.6235507599000032,0.5698384886856326,-0.7327562758204019,-0.0648783500257054,-0.03174565507844426,-1.4368032936825068,0.0538412818769619,0.44885720969134557,-0.3402784667227011,-0.06407818938811555,-2.663926456879599,-1.1360777652741827,-0.1548771939822577,-0.2658211832592614,5.368905942905619,8.685436900834821,4.377841841893287,-0.8873221858761183,4.7
10,1.1792290911954517,-2.009954043522478,1.6581355376677467,-0.599837994253786,-0.4201290116733022,-0.20780014799747326,-0.5976095158076785,0.0617679675651261,0.055246542833145555,0.1220647389277933,0.010737467853849506,-0.835581652330087,-0.46740298605814606,-0.6112815082783127,0.5601793598310193,-0.7273060563014973,-0.047430959329465394,-0.03810038559803908,-1.4363882057401594,0.05100420415397639,0.4620734616972901,-0.34374621503620123,-0.06721083022661754,-2.651238378076137,-1.1447474726109597,-0.1481922708608653,-0.2631869144032079,5.357507396577113,8.67988879312368,4.385238038758097,-0.89133230575732,4.4
11,0.8955691477231029,-2.1333816847227616,1.896443372561654,-0.7906512739004418,-0.22006239622959892,-0.10457412488095295,-0.6115026835242854,0.07637942644061921,0.047545767705843026,0.11477492396781852,0.015162017852625831,-0.8322250595644001,-0.4713710534381768,-0.6189672061469607,0.5663472405007625,-0.7304734252084601,-0.05849200461414907,-0.033857449300686925,-1.4362813345371388,0.05291203206504554,0.45386412677349036,-0.34145004614291513,-0.06514974668165475,-2.659284400078048,-1.1393741182328676,-0.1525067317670634,-0.2649168657013866,5.3647348938354655,8.683582030767996,4.380466327364089,-0.8886931074308583,4.4
12,2.0354871967529258,-1.5072737589151939,0.800821766670637,-1.647016198377817,0.6074880529477354,0.04067205377415789,-0.5765664033977014,0.09600510421303492,0.09132510175404787,0.12944444135358688,0.0018660258468355076,-0.8161518468904343,-0.4497689369807479,-0.6310336300114936,0.5425215099713147,-0.7041370041916744,-0.04306738599101408,-0.05738916388658782,-1.3934080212160826,0.04830774357618589,0.4814052635729757,-0.3359172073705213,-0.07241742846504007,-2.6545649596283476,-1.136504997678555,-0.15430039960175523,-0.26394335070001945,5.375450198412873,8.671955580770044,4.371200344187888,-0.8934021321021877,4.2
13,1.0505681080909128,-2.075726923395312,1.7539079961799962,-0.6863534208898903,-0.33425385651551376,-0.16632793048497602,-0.6045853410842074,0.06841561211101654,0.05151949050012797,0.11870812227302231,0.012722372664135671,-0.8343293282205206,-0.4694267202046129,-0.6148987569069906,0.5629753377046989,-0.7291218656076237,-0.05242478580201215,-0.03649346476944633,-1.4368824009670649,0.05172849257967324,0.4580626861425675,-0.342869551529756,-0.06639737553636292,-2.6549289581865563,-1.14211819164891,-0.15005141735130362,-0.26388516278508645,5.360812651651015,8.681304299425767,4.3831884564105215,-0.8902749366415703,4.6
14,1.3318422779484722,-1.9570149234296144,1.5128137557152226,-0.4969032868561667,-0.5347499467664049,-0.27031502297545695,-0.5908317508443548,0.05366364096496191,0.05986455855631289,0.12589596828426122,0.008248795558662135,-0.837924142871023,-0.46535070383279964,-0.6071130688937448,0.5569740965883495,-0.725784343894506,-0.04113800326348743,-0.04082860652429431,-1.4370377180117353,0.04985815104295054,0.4661987280914884,-0.34529016023755804,-0.06853722065137909,-2.6469576385464615,-1.147495603188518,-0.14573050479235847,-0.26213213270953534,5.353609283810254,8.67753711471559,4.388003024261832,-0.8929492101189317,4.4
15,0.7263532752227354,-2.216751415908582,2.0263972179495577,-0.9045150266618553,-0.10547578602473716,-0.048428467701156434,-0.6205292933945853,0.08519577516648522,0.04248421995044902,0.11038276122798243,0.017802578218239305,-0.8304428959480459,-0.47402735367750154,-0.6237456086863542,0.5699910759581978,-0.732840046346022,-0.06515864977510985,-0.031639776508407415,-1.436803001676076,0.05388788030971827,0.4486505938036865,-0.34022016640045716,-0.0640261357494486,-2.664127589824368,-1.1359418321502917,-0.15498498086055762,-0.2658644044398615,5.369087114483032,8.685529073853141,4.377722207105409,-0.8872562934880422,3.2
